worker 3/7: k=24503/311738 (0.6% of work, 15s)
worker 1/7: k=25201/311738 (0.7% of work, 15s)
worker 0/7: k=25200/311738 (0.7% of work, 15s)
worker 4/7: k=24854/311738 (0.6% of work, 15s)
worker 2/7: k=25202/311738 (0.7% of work, 15s)
worker 6/7: k=25556/311738 (0.7% of work, 15s)
worker 5/7: k=24855/311738 (0.6% of work, 15s)
worker 3/7: k=24853/311738 (0.6% of work, 15s)
worker 1/7: k=25551/311738 (0.7% of work, 16s)
worker 0/7: k=25550/311738 (0.7% of work, 16s)
worker 4/7: k=25204/311738 (0.7% of work, 16s)
worker 2/7: k=25552/311738 (0.7% of work, 16s)
worker 6/7: k=25906/311738 (0.7% of work, 16s)
worker 5/7: k=25205/311738 (0.7% of work, 15s)
worker 3/7: k=25203/311738 (0.7% of work, 16s)
worker 1/7: k=25901/311738 (0.7% of work, 16s)
worker 0/7: k=25900/311738 (0.7% of work, 16s)
worker 2/7: k=25902/311738 (0.7% of work, 16s)
worker 4/7: k=25554/311738 (0.7% of work, 16s)
worker 6/7: k=26256/311738 (0.7% of work, 16s)
worker 5/7: k=25555/311738 (0.7% of work, 16s)
worker 3/7: k=25553/311738 (0.7% of work, 16s)
worker 1/7: k=26251/311738 (0.7% of work, 17s)
worker 0/7: k=26250/311738 (0.7% of work, 16s)
worker 2/7: k=26252/311738 (0.7% of work, 16s)
worker 4/7: k=25904/311738 (0.7% of work, 17s)
worker 5/7: k=25905/311738 (0.7% of work, 16s)
worker 6/7: k=26606/311738 (0.7% of work, 17s)
worker 3/7: k=25903/311738 (0.7% of work, 17s)
worker 1/7: k=26601/311738 (0.7% of work, 17s)
worker 0/7: k=26600/311738 (0.7% of work, 17s)
worker 2/7: k=26602/311738 (0.7% of work, 17s)
worker 4/7: k=26254/311738 (0.7% of work, 17s)
worker 5/7: k=26255/311738 (0.7% of work, 17s)
worker 6/7: k=26956/311738 (0.7% of work, 17s)
worker 3/7: k=26253/311738 (0.7% of work, 17s)
worker 1/7: k=26951/311738 (0.7% of work, 18s)
worker 0/7: k=26950/311738 (0.7% of work, 17s)
worker 2/7: k=26952/311738 (0.7% of work, 17s)
worker 4/7: k=26604/311738 (0.7% of work, 18s)
worker 5/7: k=26605/311738 (0.7% of work, 17s)
worker 3/7: k=26603/311738 (0.7% of work, 17s)
worker 6/7: k=27306/311738 (0.8% of work, 18s)
worker 1/7: k=27301/311738 (0.8% of work, 18s)
worker 0/7: k=27300/311738 (0.8% of work, 18s)
worker 2/7: k=27302/311738 (0.8% of work, 18s)
worker 4/7: k=26954/311738 (0.7% of work, 18s)
worker 3/7: k=26953/311738 (0.7% of work, 18s)
worker 5/7: k=26955/311738 (0.7% of work, 18s)
worker 6/7: k=27656/311738 (0.8% of work, 18s)
worker 1/7: k=27651/311738 (0.8% of work, 18s)
worker 0/7: k=27650/311738 (0.8% of work, 18s)
worker 2/7: k=27652/311738 (0.8% of work, 18s)
worker 4/7: k=27304/311738 (0.8% of work, 19s)
worker 3/7: k=27303/311738 (0.8% of work, 18s)
worker 5/7: k=27305/311738 (0.8% of work, 18s)
worker 6/7: k=28006/311738 (0.8% of work, 19s)
worker 1/7: k=28001/311738 (0.8% of work, 19s)
worker 2/7: k=28002/311738 (0.8% of work, 19s)
worker 0/7: k=28000/311738 (0.8% of work, 19s)
worker 3/7: k=27653/311738 (0.8% of work, 19s)
worker 4/7: k=27654/311738 (0.8% of work, 19s)
worker 6/7: k=28356/311738 (0.8% of work, 19s)
worker 5/7: k=27655/311738 (0.8% of work, 19s)
worker 1/7: k=28351/311738 (0.8% of work, 19s)
worker 2/7: k=28352/311738 (0.8% of work, 19s)
worker 3/7: k=28003/311738 (0.8% of work, 19s)
worker 4/7: k=28004/311738 (0.8% of work, 20s)
worker 0/7: k=28350/311738 (0.8% of work, 19s)
worker 5/7: k=28005/311738 (0.8% of work, 19s)
worker 6/7: k=28706/311738 (0.8% of work, 20s)
worker 1/7: k=28701/311738 (0.8% of work, 20s)
worker 2/7: k=28702/311738 (0.8% of work, 20s)
worker 0/7: k=28700/311738 (0.8% of work, 20s)
worker 3/7: k=28353/311738 (0.8% of work, 20s)
worker 4/7: k=28354/311738 (0.8% of work, 20s)
worker 5/7: k=28355/311738 (0.8% of work, 20s)
worker 6/7: k=29056/311738 (0.9% of work, 20s)
worker 1/7: k=29051/311738 (0.9% of work, 20s)
worker 4/7: k=28704/311738 (0.8% of work, 21s)
worker 3/7: k=28703/311738 (0.8% of work, 20s)
worker 0/7: k=29050/311738 (0.9% of work, 20s)
worker 2/7: k=29052/311738 (0.9% of work, 20s)
worker 5/7: k=28705/311738 (0.8% of work, 20s)
worker 6/7: k=29406/311738 (0.9% of work, 21s)
worker 1/7: k=29401/311738 (0.9% of work, 21s)
worker 2/7: k=29402/311738 (0.9% of work, 21s)
worker 3/7: k=29053/311738 (0.9% of work, 21s)
worker 0/7: k=29400/311738 (0.9% of work, 21s)
worker 4/7: k=29054/311738 (0.9% of work, 21s)
worker 5/7: k=29055/311738 (0.9% of work, 21s)
worker 6/7: k=29756/311738 (0.9% of work, 21s)
worker 1/7: k=29751/311738 (0.9% of work, 21s)
worker 2/7: k=29752/311738 (0.9% of work, 21s)
worker 4/7: k=29404/311738 (0.9% of work, 22s)
worker 5/7: k=29405/311738 (0.9% of work, 21s)
worker 0/7: k=29750/311738 (0.9% of work, 22s)
worker 3/7: k=29403/311738 (0.9% of work, 21s)
worker 6/7: k=30106/311738 (0.9% of work, 22s)
worker 1/7: k=30101/311738 (0.9% of work, 22s)
worker 2/7: k=30102/311738 (0.9% of work, 22s)
worker 0/7: k=30100/311738 (0.9% of work, 22s)
worker 4/7: k=29754/311738 (0.9% of work, 22s)
worker 5/7: k=29755/311738 (0.9% of work, 22s)
worker 3/7: k=29753/311738 (0.9% of work, 22s)
worker 6/7: k=30456/311738 (1.0% of work, 22s)
worker 1/7: k=30451/311738 (1.0% of work, 22s)
worker 2/7: k=30452/311738 (1.0% of work, 22s)
worker 5/7: k=30105/311738 (0.9% of work, 22s)
worker 0/7: k=30450/311738 (1.0% of work, 23s)
worker 4/7: k=30104/311738 (0.9% of work, 23s)
worker 3/7: k=30103/311738 (0.9% of work, 22s)
worker 6/7: k=30806/311738 (1.0% of work, 23s)
worker 1/7: k=30801/311738 (1.0% of work, 23s)
worker 2/7: k=30802/311738 (1.0% of work, 23s)
worker 5/7: k=30455/311738 (1.0% of work, 23s)
worker 0/7: k=30800/311738 (1.0% of work, 23s)
worker 3/7: k=30453/311738 (1.0% of work, 23s)
worker 4/7: k=30454/311738 (1.0% of work, 23s)
worker 6/7: k=31156/311738 (1.0% of work, 23s)
worker 1/7: k=31151/311738 (1.0% of work, 23s)
worker 2/7: k=31152/311738 (1.0% of work, 23s)
worker 0/7: k=31150/311738 (1.0% of work, 24s)
worker 5/7: k=30805/311738 (1.0% of work, 23s)
worker 3/7: k=30803/311738 (1.0% of work, 23s)
worker 4/7: k=30804/311738 (1.0% of work, 24s)
worker 6/7: k=31506/311738 (1.0% of work, 24s)
worker 1/7: k=31501/311738 (1.0% of work, 24s)
worker 2/7: k=31502/311738 (1.0% of work, 24s)
worker 5/7: k=31155/311738 (1.0% of work, 24s)
worker 0/7: k=31500/311738 (1.0% of work, 24s)
worker 3/7: k=31153/311738 (1.0% of work, 24s)
worker 4/7: k=31154/311738 (1.0% of work, 24s)
worker 6/7: k=31856/311738 (1.0% of work, 24s)
worker 1/7: k=31851/311738 (1.0% of work, 25s)
worker 2/7: k=31852/311738 (1.0% of work, 24s)
worker 5/7: k=31505/311738 (1.0% of work, 24s)
worker 0/7: k=31850/311738 (1.0% of work, 25s)
worker 4/7: k=31504/311738 (1.0% of work, 25s)
worker 3/7: k=31503/311738 (1.0% of work, 25s)
worker 6/7: k=32206/311738 (1.1% of work, 25s)
worker 1/7: k=32201/311738 (1.1% of work, 25s)
worker 2/7: k=32202/311738 (1.1% of work, 25s)
worker 5/7: k=31855/311738 (1.0% of work, 25s)
worker 3/7: k=31853/311738 (1.0% of work, 25s)
worker 0/7: k=32200/311738 (1.1% of work, 25s)
worker 4/7: k=31854/311738 (1.0% of work, 25s)
worker 6/7: k=32556/311738 (1.1% of work, 25s)
worker 1/7: k=32551/311738 (1.1% of work, 26s)
worker 2/7: k=32552/311738 (1.1% of work, 26s)
worker 5/7: k=32205/311738 (1.1% of work, 26s)
worker 0/7: k=32550/311738 (1.1% of work, 26s)
worker 3/7: k=32203/311738 (1.1% of work, 26s)
worker 4/7: k=32204/311738 (1.1% of work, 26s)
worker 6/7: k=32906/311738 (1.1% of work, 26s)
worker 1/7: k=32901/311738 (1.1% of work, 26s)
worker 2/7: k=32902/311738 (1.1% of work, 26s)
worker 5/7: k=32555/311738 (1.1% of work, 26s)
worker 0/7: k=32900/311738 (1.1% of work, 26s)
worker 4/7: k=32554/311738 (1.1% of work, 27s)
worker 3/7: k=32553/311738 (1.1% of work, 26s)
worker 6/7: k=33256/311738 (1.1% of work, 27s)
worker 1/7: k=33251/311738 (1.1% of work, 27s)
worker 2/7: k=33252/311738 (1.1% of work, 27s)
worker 5/7: k=32905/311738 (1.1% of work, 27s)
worker 0/7: k=33250/311738 (1.1% of work, 27s)
worker 6/7: k=33606/311738 (1.2% of work, 27s)
worker 3/7: k=32903/311738 (1.1% of work, 27s)
worker 4/7: k=32904/311738 (1.1% of work, 27s)
worker 1/7: k=33601/311738 (1.2% of work, 28s)
worker 2/7: k=33602/311738 (1.2% of work, 27s)
worker 5/7: k=33255/311738 (1.1% of work, 27s)
worker 4/7: k=33254/311738 (1.1% of work, 28s)
worker 0/7: k=33600/311738 (1.2% of work, 28s)
worker 3/7: k=33253/311738 (1.1% of work, 28s)
worker 6/7: k=33956/311738 (1.2% of work, 28s)
worker 1/7: k=33951/311738 (1.2% of work, 28s)
worker 2/7: k=33952/311738 (1.2% of work, 28s)
worker 5/7: k=33605/311738 (1.2% of work, 28s)
worker 3/7: k=33603/311738 (1.2% of work, 28s)
worker 0/7: k=33950/311738 (1.2% of work, 28s)
worker 4/7: k=33604/311738 (1.2% of work, 28s)
worker 6/7: k=34306/311738 (1.2% of work, 28s)
worker 1/7: k=34301/311738 (1.2% of work, 29s)
worker 2/7: k=34302/311738 (1.2% of work, 29s)
worker 5/7: k=33955/311738 (1.2% of work, 29s)
worker 3/7: k=33953/311738 (1.2% of work, 29s)
worker 0/7: k=34300/311738 (1.2% of work, 29s)
worker 4/7: k=33954/311738 (1.2% of work, 29s)
worker 6/7: k=34656/311738 (1.2% of work, 29s)
worker 1/7: k=34651/311738 (1.2% of work, 29s)
worker 2/7: k=34652/311738 (1.2% of work, 29s)
worker 5/7: k=34305/311738 (1.2% of work, 29s)
worker 3/7: k=34303/311738 (1.2% of work, 29s)
worker 0/7: k=34650/311738 (1.2% of work, 30s)
worker 4/7: k=34304/311738 (1.2% of work, 30s)
worker 6/7: k=35006/311738 (1.3% of work, 30s)
worker 1/7: k=35001/311738 (1.3% of work, 30s)
worker 2/7: k=35002/311738 (1.3% of work, 30s)
worker 5/7: k=34655/311738 (1.2% of work, 30s)
worker 0/7: k=35000/311738 (1.3% of work, 30s)
worker 3/7: k=34653/311738 (1.2% of work, 30s)
worker 4/7: k=34654/311738 (1.2% of work, 30s)
worker 6/7: k=35356/311738 (1.3% of work, 30s)
worker 1/7: k=35351/311738 (1.3% of work, 31s)
worker 2/7: k=35352/311738 (1.3% of work, 30s)
worker 5/7: k=35005/311738 (1.3% of work, 30s)
worker 3/7: k=35003/311738 (1.3% of work, 31s)
worker 0/7: k=35350/311738 (1.3% of work, 31s)
worker 6/7: k=35706/311738 (1.3% of work, 31s)
worker 4/7: k=35004/311738 (1.3% of work, 31s)
worker 1/7: k=35701/311738 (1.3% of work, 31s)
worker 2/7: k=35702/311738 (1.3% of work, 31s)
worker 5/7: k=35355/311738 (1.3% of work, 31s)
worker 0/7: k=35700/311738 (1.3% of work, 31s)
worker 3/7: k=35353/311738 (1.3% of work, 31s)
worker 4/7: k=35354/311738 (1.3% of work, 31s)
worker 6/7: k=36056/311738 (1.3% of work, 31s)
worker 1/7: k=36051/311738 (1.3% of work, 32s)
worker 2/7: k=36052/311738 (1.3% of work, 32s)
worker 5/7: k=35705/311738 (1.3% of work, 32s)
worker 0/7: k=36050/311738 (1.3% of work, 32s)
worker 3/7: k=35703/311738 (1.3% of work, 32s)
worker 6/7: k=36406/311738 (1.4% of work, 32s)
worker 4/7: k=35704/311738 (1.3% of work, 32s)
worker 1/7: k=36401/311738 (1.4% of work, 32s)
worker 5/7: k=36055/311738 (1.3% of work, 32s)
worker 2/7: k=36402/311738 (1.4% of work, 32s)
worker 0/7: k=36400/311738 (1.4% of work, 33s)
worker 3/7: k=36053/311738 (1.3% of work, 32s)
worker 4/7: k=36054/311738 (1.3% of work, 33s)
worker 6/7: k=36756/311738 (1.4% of work, 33s)
worker 1/7: k=36751/311738 (1.4% of work, 33s)
worker 5/7: k=36405/311738 (1.4% of work, 33s)
worker 2/7: k=36752/311738 (1.4% of work, 33s)
worker 0/7: k=36750/311738 (1.4% of work, 33s)
worker 3/7: k=36403/311738 (1.4% of work, 33s)
worker 4/7: k=36404/311738 (1.4% of work, 33s)
worker 6/7: k=37106/311738 (1.4% of work, 33s)
worker 1/7: k=37101/311738 (1.4% of work, 34s)
worker 5/7: k=36755/311738 (1.4% of work, 34s)
worker 2/7: k=37102/311738 (1.4% of work, 34s)
worker 3/7: k=36753/311738 (1.4% of work, 34s)
worker 0/7: k=37100/311738 (1.4% of work, 34s)
worker 6/7: k=37456/311738 (1.4% of work, 34s)
worker 4/7: k=36754/311738 (1.4% of work, 34s)
worker 1/7: k=37451/311738 (1.4% of work, 34s)
worker 5/7: k=37105/311738 (1.4% of work, 34s)
worker 2/7: k=37452/311738 (1.4% of work, 34s)
worker 3/7: k=37103/311738 (1.4% of work, 34s)
worker 0/7: k=37450/311738 (1.4% of work, 35s)
worker 4/7: k=37104/311738 (1.4% of work, 35s)
worker 6/7: k=37806/311738 (1.5% of work, 35s)
worker 1/7: k=37801/311738 (1.5% of work, 35s)
worker 5/7: k=37455/311738 (1.4% of work, 35s)
worker 2/7: k=37802/311738 (1.5% of work, 35s)
worker 3/7: k=37453/311738 (1.4% of work, 35s)
worker 0/7: k=37800/311738 (1.5% of work, 35s)
worker 4/7: k=37454/311738 (1.4% of work, 35s)
worker 6/7: k=38156/311738 (1.5% of work, 35s)
worker 1/7: k=38151/311738 (1.5% of work, 36s)
worker 5/7: k=37805/311738 (1.5% of work, 36s)
worker 2/7: k=38152/311738 (1.5% of work, 36s)
worker 0/7: k=38150/311738 (1.5% of work, 36s)
worker 3/7: k=37803/311738 (1.5% of work, 36s)
worker 4/7: k=37804/311738 (1.5% of work, 36s)
worker 6/7: k=38506/311738 (1.5% of work, 36s)
worker 1/7: k=38501/311738 (1.5% of work, 36s)
worker 5/7: k=38155/311738 (1.5% of work, 36s)
worker 2/7: k=38502/311738 (1.5% of work, 36s)
worker 0/7: k=38500/311738 (1.5% of work, 37s)
worker 3/7: k=38153/311738 (1.5% of work, 36s)
worker 4/7: k=38154/311738 (1.5% of work, 37s)
worker 6/7: k=38856/311738 (1.6% of work, 37s)
worker 1/7: k=38851/311738 (1.6% of work, 37s)
worker 5/7: k=38505/311738 (1.5% of work, 37s)
worker 2/7: k=38852/311738 (1.6% of work, 37s)
worker 3/7: k=38503/311738 (1.5% of work, 37s)
worker 0/7: k=38850/311738 (1.6% of work, 37s)
worker 6/7: k=39206/311738 (1.6% of work, 37s)
worker 4/7: k=38504/311738 (1.5% of work, 37s)
worker 1/7: k=39201/311738 (1.6% of work, 38s)
worker 5/7: k=38855/311738 (1.6% of work, 38s)
worker 2/7: k=39202/311738 (1.6% of work, 38s)
worker 3/7: k=38853/311738 (1.6% of work, 38s)
worker 0/7: k=39200/311738 (1.6% of work, 38s)
worker 4/7: k=38854/311738 (1.6% of work, 38s)
worker 6/7: k=39556/311738 (1.6% of work, 38s)
worker 1/7: k=39551/311738 (1.6% of work, 38s)
worker 2/7: k=39552/311738 (1.6% of work, 38s)
worker 5/7: k=39205/311738 (1.6% of work, 38s)
worker 3/7: k=39203/311738 (1.6% of work, 38s)
worker 0/7: k=39550/311738 (1.6% of work, 39s)
worker 4/7: k=39204/311738 (1.6% of work, 39s)
worker 6/7: k=39906/311738 (1.6% of work, 39s)
worker 1/7: k=39901/311738 (1.6% of work, 39s)
worker 2/7: k=39902/311738 (1.6% of work, 39s)
worker 5/7: k=39555/311738 (1.6% of work, 39s)
worker 0/7: k=39900/311738 (1.6% of work, 39s)
worker 3/7: k=39553/311738 (1.6% of work, 39s)
worker 4/7: k=39554/311738 (1.6% of work, 40s)
worker 6/7: k=40256/311738 (1.7% of work, 40s)
worker 1/7: k=40251/311738 (1.7% of work, 40s)
worker 2/7: k=40252/311738 (1.7% of work, 40s)
worker 5/7: k=39905/311738 (1.6% of work, 40s)
worker 3/7: k=39903/311738 (1.6% of work, 40s)
worker 0/7: k=40250/311738 (1.7% of work, 40s)
worker 4/7: k=39904/311738 (1.6% of work, 41s)
worker 6/7: k=40606/311738 (1.7% of work, 41s)
worker 1/7: k=40601/311738 (1.7% of work, 41s)
worker 2/7: k=40602/311738 (1.7% of work, 41s)
worker 5/7: k=40255/311738 (1.7% of work, 41s)
worker 3/7: k=40253/311738 (1.7% of work, 41s)
worker 0/7: k=40600/311738 (1.7% of work, 41s)
worker 4/7: k=40254/311738 (1.7% of work, 41s)
worker 6/7: k=40956/311738 (1.7% of work, 41s)
worker 1/7: k=40951/311738 (1.7% of work, 42s)
worker 2/7: k=40952/311738 (1.7% of work, 42s)
worker 5/7: k=40605/311738 (1.7% of work, 41s)
worker 3/7: k=40603/311738 (1.7% of work, 42s)
worker 0/7: k=40950/311738 (1.7% of work, 42s)
worker 6/7: k=41306/311738 (1.8% of work, 42s)
worker 4/7: k=40604/311738 (1.7% of work, 42s)
worker 1/7: k=41301/311738 (1.8% of work, 42s)
worker 2/7: k=41302/311738 (1.8% of work, 42s)
worker 5/7: k=40955/311738 (1.7% of work, 42s)
worker 3/7: k=40953/311738 (1.7% of work, 42s)
worker 0/7: k=41300/311738 (1.8% of work, 43s)
worker 6/7: k=41656/311738 (1.8% of work, 43s)
worker 4/7: k=40954/311738 (1.7% of work, 43s)
worker 1/7: k=41651/311738 (1.8% of work, 43s)
worker 2/7: k=41652/311738 (1.8% of work, 43s)
worker 5/7: k=41305/311738 (1.8% of work, 43s)
worker 3/7: k=41303/311738 (1.8% of work, 43s)
worker 0/7: k=41650/311738 (1.8% of work, 43s)
worker 6/7: k=42006/311738 (1.8% of work, 44s)
worker 4/7: k=41304/311738 (1.8% of work, 44s)
worker 1/7: k=42001/311738 (1.8% of work, 44s)
worker 2/7: k=42002/311738 (1.8% of work, 44s)
worker 5/7: k=41655/311738 (1.8% of work, 44s)
worker 3/7: k=41653/311738 (1.8% of work, 44s)
worker 0/7: k=42000/311738 (1.8% of work, 44s)
worker 6/7: k=42356/311738 (1.8% of work, 45s)
worker 4/7: k=41654/311738 (1.8% of work, 45s)
worker 1/7: k=42351/311738 (1.8% of work, 45s)
worker 2/7: k=42352/311738 (1.8% of work, 45s)
worker 5/7: k=42005/311738 (1.8% of work, 45s)
worker 3/7: k=42003/311738 (1.8% of work, 45s)
worker 0/7: k=42350/311738 (1.8% of work, 45s)
worker 6/7: k=42706/311738 (1.9% of work, 46s)
worker 4/7: k=42004/311738 (1.8% of work, 46s)
worker 1/7: k=42701/311738 (1.9% of work, 46s)
worker 2/7: k=42702/311738 (1.9% of work, 46s)
worker 5/7: k=42355/311738 (1.8% of work, 46s)
worker 3/7: k=42353/311738 (1.8% of work, 46s)
worker 0/7: k=42700/311738 (1.9% of work, 46s)
worker 4/7: k=42354/311738 (1.8% of work, 47s)
worker 6/7: k=43056/311738 (1.9% of work, 47s)
worker 1/7: k=43051/311738 (1.9% of work, 47s)
